"y4_hhid","qx_type","interview_status","PID","id_code","hh_e03","hh_e04","hh_e05","hh_e06","hh_e06_1a","hh_e06_1b","hh_e06_1c","hh_e06_2","hh_e06_3","hh_e06_4","hh_e06_5","hh_e06_6","hh_e06_8a","hh_e06_8b","hh_e07a","hh_e07a_1","hh_e07b","hh_e07c","hh_e08","hh_e09","hh_e10","hh_e11","hh_e12","hh_e13_1a","hh_e13_1b","hh_e14","hh_e15","hh_e15_oth","hh_e15_1","hh_e15_2","hh_e15_3","hh_e15_4","hh_e17_1","hh_e17_2","hh_e17_3","hh_e17_3_oth","hh_e17_4","hh_e17_5","hh_e17_6","hh_e17_6_oth","hh_e17_7","hh_e17_8","hh_e17_9","hh_e17_10","hh_e19a","hh_e19b","hh_e20a","hh_e20b","hh_e21","hh_e21_oth","hh_e21_1","hh_e21_2","hh_e21_3a","hh_e21_3b","hh_e21_3c","hh_e21_3d","hh_e21_3e","hh_e21_3f","hh_e21_3g","hh_e21_3h","hh_e21_3i","hh_e21_3_oth","hh_e21_4a","hh_e21_4b","hh_e21_4c","hh_e21_4d","hh_e21_4e","hh_e22","hh_e23","hh_e24","hh_e24_1","hh_e25","hh_e26a","hh_e26b","hh_e26_1a","hh_e26_1b","hh_e27","hh_e28a","hh_e28b","hh_e28_1a","hh_e28_1b","hh_e29","hh_e30","hh_e31","hh_e32","hh_e33","hh_e33_code","hh_e34","hh_e34_code","hh_e35","hh_e35_oth","hh_e35_1","hh_e35_2","hh_e35_3a","hh_e35_3b","hh_e35_3c","hh_e35_3d","hh_e35_3e","hh_e35_3f","hh_e35_3g","hh_e35_3h","hh_e35_3i","hh_e35_3_oth","hh_e35_4a","hh_e35_4b","hh_e35_4c","hh_e35_4d","hh_e35_4e","hh_e36","hh_e37","hh_e38","hh_e38_1","hh_e39","hh_e40a","hh_e40b","hh_e40_1a","hh_e40_1b","hh_e41","hh_e42a","hh_e42b","hh_e42_1a","hh_e42_1b","hh_e43","hh_e44","hh_e45","hh_e47a","hh_e47b","hh_e48a","hh_e48b","hh_e49","hh_e49_oth","hh_e50","hh_e51","hh_e52","hh_e52_1","hh_e53","hh_e54","hh_e56","hh_e57","hh_e58","hh_e59","hh_e59_1a","hh_e59_1b","hh_e60","hh_e61","hh_e62","hh_e63","hh_e64","hh_e65","hh_e66","hh_e67","hh_e68","hh_e69","hh_e70","hh_e71","hh_e71_oth"
"1937-003",2,2,"252600104",5,2,2,0,0,2,2,2,2,1,2,2,1,2,,0,,0,0,0,8,21,0,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,4,1,3,200,"5",".",2,,,,,,1,1,1,40,1,2,
"1938-001",1,1,"252701",1,1,,0,0,1,2,2,2,2,2,2,1,3,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,4,2,6,2000,"1","2",2,,,,,,2,2,,,,,
"1938-001",1,1,"4193800102",2,2,1,0.5,0,1,2,2,2,2,2,2,2,3,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",1,2,2,0,2,4,2,2,,,,,
"1938-001",1,1,"4193800103",3,2,1,0.5,0,1,2,2,2,2,2,2,2,3,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1938-001",1,1,"4193800104",4,2,1,0.5,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1939-001",2,2,"252801",1,1,,1,1,1,2,2,2,2,2,2,2,3,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1939-001",2,2,"252802",2,2,1,0,0,1,2,2,2,2,1,2,2,3,1,0,,0,0,0,0,0,18,0,1,,,,,,,,,,,,,,,,,,,,,"AP TEA COMPANY",60,"LOOKS AFTER OTHER WORKERS IN FIELDS",6,4,,6,1,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,12,4,7,9,60000,1,5,1,2,0,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1939-001",2,2,"252803",3,2,1,0,0,2,2,2,2,2,1,2,2,1,,0,,0,0,0,0,0,18,0,1,,,,,,,,,,,,,,,,,,,,,"WORKS IN FIELDS",62,"WORKS IN FIELDS",5,4,,6,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,12,4,7,5,16000,2,4,3,4,0,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1939-001",2,2,"252805",4,2,1,0,0,1,2,2,2,2,2,2,2,3,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1939-001",2,2,"252806",5,2,1,0,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1939-001",2,2,"252807",6,2,1,0,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1939-001",2,2,"252800107",7,2,1,0,0,2,2,2,2,2,1,2,2,1,,0,,0,0,0,0,0,18,0,1,,,,,,,,,,,,,,,,,,,,,"WORKS IN LIKANGA COMPANY",62,"WORKS IN LIKANGA COMPANY",6,4,,6,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,12,4,7,8,16000,2,4,7,10,0,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1939-001",2,2,"252800108",8,2,1,1,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1939-001",2,2,"3152500109",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",,,,,,,,,,,,,
"1939-001",2,2,"4193900110",10,2,1,0,0,1,2,2,2,2,2,2,2,3,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1940-001",1,1,"252901",1,1,,0,0,1,2,2,2,2,2,2,2,3,,5,4,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1940-001",1,1,"252905",3,2,1,0,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1940-001",1,1,"252906",4,2,1,1,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1940-001",1,1,"4194000105",5,2,1,0,0,1,2,2,2,2,2,2,2,3,,5,4,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1940-001",1,1,"4194000106",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",,,,,,,,,,,,,
"1941-003",1,3,"3152600301",1,1,,0,0,2,2,2,1,2,1,2,2,1,2,0,,0,0,3,0,0,40,0,1,2,,,,,,,,,,,,,,,,,,,,"CLERK",39,"AT OUR LADY OF WISDOM",0,1,,5,3,1,0,0,0,0,0,0,0,0,,1,1,1,1,0,12,4,40,40,34000,1,5,1,,0,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,1,2,,,1,8,
"1941-003",1,3,"252904",2,2,1,0,0,2,2,2,1,2,2,2,2,2,,0,,0,0,45,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,1,1,40,1,2,
"1941-003",1,3,"3152600303",3,2,1,0,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1941-003",1,3,"4194100305",5,2,2,0,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1941-003",1,3,"4194100307",7,1,,0,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",1,1,0,1,2,1,2,1,2,25,,,
"1941-006",1,3,"4194100601",1,2,2,0,0,2,1,2,2,2,1,2,2,1,,0,,0,0,0,0,0,40,0,1,,,,,,,,,,,,,,,,,,,,,"INSURANCE OFFICER",44,"CLEAMING INSURANCE COVER FROM INSURANCE COMPANIES",82,1,,6,1,1,1,1,0,1,0,1,1,0,,1,1,1,0,0,12,4,40,40,350000,1,5,1,2,10000,1,4,2,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1941-006",1,3,"4194100602",2,1,,0.5,0,2,1,2,1,2,2,2,2,2,,0,,3,0,6,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,1,1,6,1,1,
"1941-006",1,3,"3152600304",3,2,2,0,0,2,1,2,2,1,2,2,2,2,,0,,1,0,0,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1941-006",1,3,"4194100604",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",,,,,,,,,,,,,
"1942-001",1,1,"252900301",1,1,,0,0,2,2,2,1,2,2,2,2,2,,0,,0,0,5,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1942-001",1,1,"252900303",3,2,1,0,0,2,2,2,2,2,2,2,1,5,,0,,0,0,0,0,7,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,4,4,5,35000,"1","3",2,,,,,,2,2,,,2,,
"1942-001",1,1,"252903",4,1,,0,0,2,2,2,2,2,1,2,2,1,,0,,0,0,0,0,0,5,0,1,,,,,,,,,,,,,,,,,,,,,"PICKING KIDS FROM SCHOOL",98,"DRIVER",49,2,,1,3,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,6,4,5,5,20000,1,4,1,4,0,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1942-001",1,1,"3152700107",7,2,1,0,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1942-001",1,1,"3152700108",8,2,1,0,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1942-001",1,1,"3152700109",9,2,1,0,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1942-005",1,3,"4194200501",1,2,2,0,0,2,2,2,2,2,1,2,2,1,,0,,0,0,0,0,0,56,0,1,,,,,,,,,,,,,,,,,,,,,"DRIVER",98,"ESCOM",35,4,,5,1,1,0,0,0,1,0,0,0,0,,1,1,0,0,0,12,4,56,56,150000,1,5,1,,35000,1,5,1,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1942-005",1,3,"4194200502",2,2,1,0,0,2,2,2,1,2,2,2,2,2,,0,,0,0,10,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1942-005",1,3,"252900305",3,2,2,0,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,1,7,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1942-005",1,3,"4194200504",4,2,2,0,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,1,7,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1942-005",1,3,"4194200505",5,2,2,0,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,1,14,"TOO YOUNG",2,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1943-001",2,2,"253000101",1,2,2,0,0,1,2,2,2,2,2,2,1,3,5,0,,0,0,0,0,18,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,12,4,3,2000,"1","2",2,,,,,,2,2,,,2,,
"1943-001",2,2,"253001",2,1,,1,1,1,2,2,2,2,2,2,2,3,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1944-001",1,1,"253101",1,1,,0,0,1,1,2,2,2,1,2,2,1,,4,4,1,0,0,0,0,2,0,1,,,,,,,,,,,,,,,,,,,,,"LEAVING MILK AT BINDULA",35,"LEAVING MILK AT BINDULA",1,1,,6,4,0,0,0,0,1,0,0,0,0,,0,0,0,1,0,12,4,2,2,48000,1,5,1,,0,,,,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1944-001",1,1,"3152900110",4,2,1,0,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1944-001",1,1,"4194400105",5,2,1,1,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1944-001",1,1,"4194400106",6,2,1,1,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1944-005",1,1,"4194400501",1,2,2,0,0,1,2,2,1,2,2,2,2,2,,0,,0,0,5,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1944-005",1,1,"253106",2,1,,1,1,1,1,2,2,2,2,2,2,3,,1,4,1,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1944-005",1,1,"3152900109",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",,,,,,,,,,,,,
"1945-002",1,1,"253102",1,2,2,0,0,1,2,2,2,2,2,2,2,3,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1945-002",1,1,"253100107",2,1,,10,1,1,2,2,2,2,2,2,2,3,,0,,0,0,21,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1945-002",1,1,"253100108",3,2,2,0,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1945-002",1,1,"4194500204",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",,,,,,,,,,,,,
"1946-004",1,1,"253105",1,1,,0,0,1,2,2,2,2,2,2,1,3,5,56,2,0,0,0,0,0,0,0,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,6,3,4,3000,"3",".",2,,,,,,2,1,1,1,1,2,
"1946-004",1,1,"4194600403",3,1,,1,0,1,2,2,2,2,2,2,2,3,,56,2,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1946-004",1,1,"4194600404",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",,,,,,,,,,,,,
"1947-007",1,1,"3152900601",1,1,,0,0,2,1,2,2,2,2,2,2,3,,7,3,7,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1947-007",1,1,"3152900602",2,1,,0.1,0,2,1,2,2,2,2,2,2,3,,7,3,7,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,2,,
"1947-007",1,1,"3152900603",3,2,2,0,0,2,2,2,2,2,2,2,2,,,0,,0,0,0,0,0,0,0,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",2,,,,,,2,2,,,,,
"1947-007",1,1,"3152900604",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",,,,,,,,,,,,,
"1947-007",1,1,"4194700705",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,".",,,,".",,,,,,,,,,,,,,,,,,,,,,,,".",".",,,,,,,,,,,,,
